,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_coef0,param_degree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_micro,split1_test_precision_micro,split2_test_precision_micro,split3_test_precision_micro,split4_test_precision_micro,split5_test_precision_micro,split6_test_precision_micro,split7_test_precision_micro,split8_test_precision_micro,split9_test_precision_micro,mean_test_precision_micro,std_test_precision_micro,rank_test_precision_micro,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_micro,split1_test_recall_micro,split2_test_recall_micro,split3_test_recall_micro,split4_test_recall_micro,split5_test_recall_micro,split6_test_recall_micro,split7_test_recall_micro,split8_test_recall_micro,split9_test_recall_micro,mean_test_recall_micro,std_test_recall_micro,rank_test_recall_micro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,split5_test_f1_micro,split6_test_f1_micro,split7_test_f1_micro,split8_test_f1_micro,split9_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
238,0.1445164680480957,0.09382325669647706,0.004787445068359375,0.0003978021101277932,0.05,poly,50,0.1,3,"{'C': 0.05, 'coef0': 0.1, 'degree': 3, 'gamma': 50, 'kernel': 'poly'}",1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9,0.9,0.9100000000000001,0.08306623862918074,534,1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9,0.9,0.9100000000000001,0.08306623862918074,534,1.0,0.8055555555555555,1.0,0.8666666666666667,0.9166666666666666,1.0,1.0,0.8055555555555555,0.9333333333333332,0.9166666666666666,0.9244444444444444,0.07392021057102179,557,1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9,0.9,0.9100000000000001,0.08306623862918074,534,1.0,0.8055555555555555,1.0,0.7777777777777777,0.8888888888888888,1.0,1.0,0.8055555555555555,0.8888888888888888,0.9166666666666666,0.9083333333333332,0.08521034250098874,610,1.0,0.8000000000000002,1.0,0.8000000000000002,0.9,1.0,1.0,0.8000000000000002,0.9,0.9,0.9100000000000001,0.0830662386291807,534,1.0,0.8055555555555555,1.0,0.75,0.8857142857142858,1.0,1.0,0.8055555555555555,0.8962962962962964,0.9047619047619048,0.9047883597883597,0.08963855033909857,610
239,0.0021958351135253906,0.0004044642707780675,0.004882168769836426,0.0005315909733357927,0.05,poly,0.001,1,1,"{'C': 0.05, 'coef0': 1, 'degree': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7833333333333332,0.016666666666666663,761,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,767,0.3,0.3,0.3,0.3,0.3,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.35,0.050000000000000044,767,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.17216117216117216,0.018315018315018333,767
240,0.0020955085754394533,0.0002886739192846284,0.004685878753662109,0.0004553865512080136,0.05,poly,0.01,1,1,"{'C': 0.05, 'coef0': 1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7833333333333332,0.016666666666666663,761,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,767,0.3,0.3,0.3,0.3,0.3,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.35,0.050000000000000044,767,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.17216117216117216,0.018315018315018333,767
241,0.0020981073379516602,0.00030500363266590906,0.0045874595642089845,0.0004885359445358097,0.05,poly,0.1,1,1,"{'C': 0.05, 'coef0': 1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.8095238095238094,0.8095238095238094,0.8095238095238094,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8000000000000002,0.8323809523809522,0.022517315081022636,725,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,1.1102230246251565e-16,715,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5555555555555555,0.5555555555555555,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5462962962962963,0.5560437710437711,0.017881046671975508,731
242,0.002092409133911133,0.00029051921279883166,0.004786801338195801,0.0005941104542369585,0.05,poly,1,1,1,"{'C': 0.05, 'coef0': 1, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.8055555555555555,0.9333333333333332,1.0,0.9655555555555555,0.0611010092660779,215,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.8055555555555555,0.8888888888888888,1.0,0.9583333333333334,0.06718548123582127,199,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8000000000000002,0.9,1.0,0.96,0.06633249580710796,126,1.0,1.0,1.0,1.0,0.8857142857142858,1.0,1.0,0.8055555555555555,0.8962962962962964,1.0,0.9587566137566139,0.06679382871101097,199
243,0.00209197998046875,0.00030168547554637403,0.004590678215026856,0.0004962502180064226,0.05,poly,10,1,1,"{'C': 0.05, 'coef0': 1, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9766666666666666,0.03590109871423005,16,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9694444444444444,0.04722222222222224,20,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.8857142857142858,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9686772486772487,0.04803626747778471,20
244,0.002093219757080078,0.000292150974575263,0.0047867059707641605,0.000393063140851736,0.05,poly,50,1,1,"{'C': 0.05, 'coef0': 1, 'degree': 1, 'gamma': 50, 'kernel': 'poly'}",1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9333333333333332,1.0,0.9766666666666666,0.03590109871423005,16,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9166666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,0.9694444444444444,0.04722222222222224,20,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9047619047619048,1.0,1.0,0.8857142857142858,1.0,1.0,1.0,0.8962962962962964,1.0,0.9686772486772487,0.04803626747778471,20
245,0.0021917104721069338,0.00040181123952587116,0.004788970947265625,0.0004013159541285587,0.05,poly,0.001,1,2,"{'C': 0.05, 'coef0': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7833333333333332,0.016666666666666663,761,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,767,0.3,0.3,0.3,0.3,0.3,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.35,0.050000000000000044,767,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.17216117216117216,0.018315018315018333,767
246,0.0022951602935791016,0.0004521701248837905,0.004788398742675781,0.00040129563923851626,0.05,poly,0.01,1,2,"{'C': 0.05, 'coef0': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.8095238095238094,0.8095238095238094,0.75,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8000000000000002,0.8264285714285714,0.03313632256325182,743,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,1.1102230246251565e-16,715,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.67,0.04582575694955839,715,0.5333333333333333,0.5333333333333333,0.5079365079365079,0.5555555555555555,0.5555555555555555,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5462962962962963,0.5535040885040885,0.022206672892402746,743
247,0.001998114585876465,9.19878697168205e-06,0.00498042106628418,1.203114107322809e-05,0.05,poly,0.1,1,2,"{'C': 0.05, 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9716666666666667,0.04597704741377909,126,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9583333333333334,0.07163220532348681,199,1.0,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,0.9,0.9,1.0,0.96,0.06633249580710796,126,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.95510582010582,0.078847878261077,218
248,0.001797652244567871,0.000400925769365482,0.004582357406616211,0.000495942380696617,0.05,poly,1,1,2,"{'C': 0.05, 'coef0': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9683333333333334,0.0390512483795333,142,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9638888888888889,0.04487637339278755,126,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9610582010582011,0.04775008425895406,126
249,0.002100825309753418,0.000296538263065247,0.004683995246887207,0.0006423986355302901,0.05,poly,10,1,2,"{'C': 0.05, 'coef0': 1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9166666666666666,0.9166666666666666,0.9333333333333332,1.0,0.9166666666666666,1.0,1.0,0.8055555555555555,0.9333333333333332,1.0,0.9422222222222223,0.0584364168546876,446,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9166666666666666,0.9166666666666666,0.8888888888888888,1.0,0.8888888888888888,1.0,1.0,0.8055555555555555,0.8888888888888888,1.0,0.9305555555555556,0.06364688465216448,472,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8000000000000002,0.9,1.0,0.93,0.06403124237432845,440,0.9047619047619048,0.9047619047619048,0.8962962962962964,1.0,0.8857142857142858,1.0,1.0,0.8055555555555555,0.8962962962962964,1.0,0.9293386243386245,0.06370955364340279,472
250,0.011968851089477539,0.010270029192003965,0.004586625099182129,0.0004889051756854431,0.05,poly,50,1,2,"{'C': 0.05, 'coef0': 1, 'degree': 2, 'gamma': 50, 'kernel': 'poly'}",0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.95,0.06708203932499368,234,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.95,0.06708203932499368,234,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8055555555555555,0.9333333333333332,1.0,0.9572222222222221,0.061516333272223424,311,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.95,0.06708203932499368,234,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8055555555555555,0.8888888888888888,1.0,0.9527777777777777,0.06460946305340562,235,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.9,1.0,0.95,0.06708203932499365,234,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,0.8055555555555555,0.8962962962962964,1.0,0.9511375661375661,0.06544334593885615,235
251,0.0021007299423217774,0.0003066132162404021,0.004481697082519531,0.0004955527522628039,0.05,poly,0.001,1,3,"{'C': 0.05, 'coef0': 1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7833333333333332,0.016666666666666663,761,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,767,0.3,0.3,0.3,0.3,0.3,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.35,0.050000000000000044,767,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.17216117216117216,0.018315018315018333,767
252,0.001992321014404297,1.3120042482059777e-05,0.004889249801635742,0.0002996162942184486,0.05,poly,0.01,1,3,"{'C': 0.05, 'coef0': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.7,0.9,0.7,0.8,1.0,0.9,0.8,0.7,0.9,0.9,0.8300000000000001,0.10049875621120892,706,0.7,0.9,0.7,0.8,1.0,0.9,0.8,0.7,0.9,0.9,0.8300000000000001,0.10049875621120892,706,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8666666666666667,1.0,0.9166666666666666,0.8888888888888888,0.7222222222222222,0.9333333333333332,0.9166666666666666,0.8827777777777778,0.07120870039781428,707,0.7,0.9,0.7,0.8,1.0,0.9,0.8,0.7,0.9,0.9,0.8300000000000001,0.10049875621120892,706,0.75,0.9166666666666666,0.75,0.7777777777777777,1.0,0.9166666666666666,0.7777777777777777,0.7222222222222222,0.8888888888888888,0.8888888888888888,0.8388888888888889,0.08940820521906157,706,0.7,0.9,0.7,0.8000000000000002,1.0,0.9,0.8000000000000002,0.7,0.9,0.9,0.8300000000000001,0.1004987562112089,706,0.6888888888888888,0.9047619047619048,0.6888888888888888,0.75,1.0,0.9047619047619048,0.7666666666666666,0.7142857142857144,0.8962962962962964,0.8857142857142857,0.8200264550264549,0.10498040185512035,707
253,0.0018927335739135742,0.00029886981976010144,0.004789471626281738,0.00040031313319492315,0.05,poly,0.1,1,3,"{'C': 0.05, 'coef0': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9766666666666666,0.03590109871423005,16,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9694444444444444,0.04722222222222224,20,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.8857142857142858,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9686772486772487,0.04803626747778471,20
254,0.002787947654724121,0.000868168302798708,0.004691982269287109,0.00045516483630487044,0.05,poly,1,1,3,"{'C': 0.05, 'coef0': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9166666666666666,0.9166666666666666,0.9333333333333332,1.0,0.9166666666666666,1.0,1.0,0.8055555555555555,0.9333333333333332,1.0,0.9422222222222223,0.0584364168546876,446,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9166666666666666,0.9166666666666666,0.8888888888888888,1.0,0.8888888888888888,1.0,1.0,0.8055555555555555,0.8888888888888888,1.0,0.9305555555555556,0.06364688465216448,472,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.8000000000000002,0.9,1.0,0.93,0.06403124237432845,440,0.9047619047619048,0.9047619047619048,0.8962962962962964,1.0,0.8857142857142858,1.0,1.0,0.8055555555555555,0.8962962962962964,1.0,0.9293386243386245,0.06370955364340279,472
255,0.0780912160873413,0.043959202511279466,0.004986619949340821,1.6966292261750408e-06,0.05,poly,10,1,3,"{'C': 0.05, 'coef0': 1, 'degree': 3, 'gamma': 10, 'kernel': 'poly'}",1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9,0.9,0.9100000000000001,0.08306623862918074,534,1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9,0.9,0.9100000000000001,0.08306623862918074,534,1.0,0.8055555555555555,1.0,0.8666666666666667,0.9166666666666666,1.0,1.0,0.8055555555555555,0.9333333333333332,0.9166666666666666,0.9244444444444444,0.07392021057102179,557,1.0,0.8,1.0,0.8,0.9,1.0,1.0,0.8,0.9,0.9,0.9100000000000001,0.08306623862918074,534,1.0,0.8055555555555555,1.0,0.7777777777777777,0.8888888888888888,1.0,1.0,0.8055555555555555,0.8888888888888888,0.9166666666666666,0.9083333333333332,0.08521034250098874,610,1.0,0.8000000000000002,1.0,0.8000000000000002,0.9,1.0,1.0,0.8000000000000002,0.9,0.9,0.9100000000000001,0.0830662386291807,534,1.0,0.8055555555555555,1.0,0.75,0.8857142857142858,1.0,1.0,0.8055555555555555,0.8962962962962964,0.9047619047619048,0.9047883597883597,0.08963855033909857,610
256,0.11509222984313965,0.06576615715254971,0.0048850059509277345,0.0002981223856940149,0.05,poly,50,1,3,"{'C': 0.05, 'coef0': 1, 'degree': 3, 'gamma': 50, 'kernel': 'poly'}",1.0,0.8,1.0,0.8,0.8,1.0,1.0,0.8,0.9,0.9,0.9,0.08944271909999157,657,1.0,0.8,1.0,0.8,0.8,1.0,1.0,0.8,0.9,0.9,0.9,0.08944271909999157,657,1.0,0.8055555555555555,1.0,0.8666666666666667,0.8666666666666667,1.0,1.0,0.8055555555555555,0.9333333333333332,0.9166666666666666,0.9194444444444443,0.07594060382063063,663,1.0,0.8,1.0,0.8,0.8,1.0,1.0,0.8,0.9,0.9,0.9,0.08944271909999157,657,1.0,0.8055555555555555,1.0,0.7777777777777777,0.7777777777777778,1.0,1.0,0.8055555555555555,0.8888888888888888,0.9166666666666666,0.8972222222222221,0.09382969863363634,676,1.0,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002,1.0,1.0,0.8000000000000002,0.9,0.9,0.9000000000000001,0.08944271909999152,657,1.0,0.8055555555555555,1.0,0.75,0.75,1.0,1.0,0.8055555555555555,0.8962962962962964,0.9047619047619048,0.8912169312169311,0.10104675965039385,676
257,0.0018949031829833985,0.0002996923587771059,0.004587912559509277,0.0004895695074159832,0.05,poly,0.001,10,1,"{'C': 0.05, 'coef0': 10, 'degree': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7833333333333332,0.016666666666666663,761,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,767,0.3,0.3,0.3,0.3,0.3,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.35,0.050000000000000044,767,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.17216117216117216,0.018315018315018333,767
